Date,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
11/7/2015,2457.11,2457.11,2457.11,2457.11,2882.47,2882.47,2882.47,3899.42,3899.42,,2457.11,2457.11,2457.11,2682.17
12/7/2015,2143.74,2143.74,2143.74,2143.74,2408.62,2408.62,2478.36,3416.06,3416.06,,2143.74,2143.74,2143.74,2493.88
13/7/2015,2423.67,2423.67,2423.67,2423.67,3188.39,3188.39,3188.39,3853.75,3853.75,,2423.67,2423.67,2423.67,2764.41
14/7/2015,2711.51,2711.51,2711.51,2711.51,2999.45,2999.45,2999.45,4083.44,4083.44,,2711.51,2711.51,2711.51,2969.49
15/7/2015,3006.89,3006.89,3006.89,3006.89,3219.14,3219.14,3219.14,4182.18,4182.18,,3006.89,3006.89,3006.89,3058.35
16/7/2015,2519.97,2519.97,2519.97,2519.97,4116.69,4116.69,4116.69,4278.95,4278.95,,2519.97,2519.97,2519.97,3099.95
17/7/2015,2104.03,2104.03,2104.03,2104.03,3581.02,3581.02,3632.69,4181.82,4181.82,,2104.03,2104.03,2104.03,2836.73
18/7/2015,2071.12,2071.12,2071.12,2071.12,3661.71,3661.71,3661.71,4223.33,4223.33,,2071.12,2071.12,2071.12,2854.4
19/7/2015,2316.17,2316.17,2316.17,2316.17,3185.35,3185.35,3195.71,3598.4,3598.4,,2316.17,2316.17,2316.17,2480.19
20/7/2015,2007.81,2007.81,2007.81,2007.81,3199.67,3199.67,3199.67,3590.81,3590.81,,2007.81,2007.81,2007.81,2475.59
21/7/2015,2042.24,2042.24,2042.24,2042.24,3180.47,3180.47,3198.83,3520.93,3520.93,,2042.24,2042.24,2042.24,2461.49
22/7/2015,1934.98,1934.98,1934.98,1934.98,3777.68,3777.68,3777.68,3143.36,3143.36,,1934.98,1934.98,1934.98,2681.12
23/7/2015,2203.07,2203.07,2203.07,2203.07,3473.34,3473.34,3908.67,3185.86,3185.86,,2203.07,2203.07,2203.07,2810.65
24/7/2015,2271.39,2271.39,2271.39,2271.39,3084.22,3084.22,3216.16,2920.34,2920.34,,2271.39,2271.39,2271.39,2613.12
25/7/2015,2238.89,2238.89,2238.89,2238.89,3052.43,3052.43,3052.43,3033.69,3033.69,,2238.89,2238.89,2238.89,2499.84
26/7/2015,1742.26,1742.26,1742.26,1742.26,3018.72,3018.72,3049.43,2952.9,3089.83,,1742.26,1742.26,1742.26,2429.76
27/7/2015,2078.35,2078.35,2078.35,2078.35,2970.98,2970.98,3046.56,3250.43,3250.43,,2078.35,2078.35,2078.35,2449.15
28/7/2015,1675.17,1675.17,1675.17,1675.17,2314.3,2314.3,2580.8,3401.57,3401.57,,1675.17,1675.17,1675.17,2146.67
29/7/2015,1707.17,1707.17,1707.17,1707.17,2853.38,2853.38,3486.49,3799.92,3799.92,,1707.17,1707.17,1707.17,2621.49
30/7/2015,2307.07,2307.07,2307.07,2307.07,3069.26,3069.26,3326.47,4329.64,4329.64,,2307.07,2307.07,2307.07,3094.06
31/7/2015,2189.15,2189.15,2189.15,2189.15,3025.11,3025.11,3098.99,4840.07,4840.07,,2189.15,2189.15,2189.15,2739.96
1/8/2015,2394.82,2394.82,2394.82,2394.82,2407.27,2407.27,2576.43,5265.54,5265.54,,2394.82,2394.82,2394.82,2917.33
2/8/2015,2206.36,2206.36,2206.36,2206.36,2206.36,2206.36,2931.09,4959.86,4959.86,,2206.36,2206.36,2206.36,2629.94
3/8/2015,2178.7,2178.7,2178.7,2178.7,2321.96,2321.96,3506.83,4304.13,4304.13,,2178.7,2178.7,2178.7,2702.16
4/8/2015,2353.05,2353.05,2353.05,2353.05,2583.67,2583.67,3819.87,4833.75,4833.75,,2353.05,2353.05,2353.05,2891.39
5/8/2015,2423.62,2423.62,2423.62,2423.62,3747.07,3747.07,3947.29,4701.88,4701.88,,2423.62,2423.62,2423.62,2988.59
6/8/2015,2470.13,2470.13,2470.13,2470.13,3236.47,3236.47,3298.56,3577.89,3577.89,,2470.13,2470.13,2470.13,2763.26
7/8/2015,2155.89,2155.89,2155.89,2155.89,2623.2,2623.2,2858.05,3496.58,3496.58,,2155.89,2155.89,2155.89,2462.75
8/8/2015,2346.33,2346.33,2346.33,2346.33,2582.36,2582.36,2804.02,4285.19,4285.19,,2346.33,2346.33,2346.33,2718.14
9/8/2015,2335.27,2335.27,2335.27,2335.27,2335.27,2335.27,2567.02,4052.32,4052.32,,2335.27,2335.27,2335.27,2425.42
10/8/2015,2571.71,2571.71,2571.71,2571.71,2835.84,2835.84,2981.3,4190.96,4190.96,,2571.71,2571.71,2571.71,2811.69
11/8/2015,2860.05,2860.05,2860.05,2860.05,3146.72,3146.72,3248.95,4799.59,4799.59,,2860.05,2860.05,2860.05,3146.26
12/8/2015,2873.57,2873.57,2873.57,2873.57,3100.46,3100.46,3299.99,3951.11,3951.11,,2873.57,2873.57,2873.57,3022.4
13/8/2015,2462.38,2462.38,2462.38,2462.38,2712.9,2712.9,2901.9,4371.35,4371.35,,2462.38,2462.38,2462.38,2701.78
14/8/2015,2602.11,2602.11,2602.11,2602.11,2602.11,2602.11,3129.79,4318.59,4318.59,,2602.11,2602.11,2602.11,2806.11
15/8/2015,1377.6,1377.6,1377.6,1377.6,1377.6,1377.6,1377.6,5053.94,5053.94,,1377.6,1377.6,1377.6,1678.57
16/8/2015,1600.87,1600.87,1600.87,1600.87,1967.98,1967.98,1967.98,5193.41,5193.41,,1600.87,1600.87,1600.87,2251.18
17/8/2015,2379.69,2379.69,2379.69,2379.69,2379.69,2379.69,2379.69,5413.45,5413.45,,2379.69,2379.69,2379.69,2699.82
18/8/2015,2143.43,2143.43,2143.43,2143.43,2143.43,2143.43,3246.51,5893.17,5893.17,,2143.43,2143.43,2143.43,2705.82
19/8/2015,2219.68,2219.68,2219.68,2219.68,2267.67,2267.67,3361.45,6443.36,6443.36,,2219.68,2219.68,2219.68,2906.34
20/8/2015,2198.89,2198.89,2198.89,2198.89,2198.89,2198.89,2800.29,6311.27,6311.27,,2198.89,2198.89,2198.89,2555.07
21/8/2015,2435.7,2435.7,2435.7,2435.7,2444.35,2444.35,2712.04,4849.22,4849.22,,2435.7,2435.7,2435.7,2555.23
22/8/2015,2386.36,2386.36,2386.36,2386.36,2386.36,2386.36,2390.54,6152.38,6152.38,,2386.36,2386.36,2386.36,2699.1
23/8/2015,1772.74,1772.74,1772.74,1772.74,1772.74,1772.74,1772.74,4650.5,4650.5,,1772.74,1772.74,1772.74,2243.35
24/8/2015,2600.94,2600.94,2600.94,2600.94,2711.72,2711.72,2711.72,4185.44,4185.44,,2600.94,2600.94,2600.94,2814.85
25/8/2015,2273.1,2273.1,2273.1,2273.1,2952.68,2952.68,2960.64,5797.98,5797.98,,2273.1,2273.1,2273.1,3005.52
26/8/2015,2660.07,2660.07,2660.07,2660.07,3544.42,3544.42,3544.42,6599.56,6599.56,,2660.07,2660.07,2660.07,3499.74
27/8/2015,2443.44,2443.44,2443.44,2443.44,3129.88,3129.88,3146.89,6834.09,6834.09,,2443.44,2443.44,2443.44,3280.31
28/8/2015,3191.21,3191.21,3191.21,3191.21,3481.35,3481.35,3481.35,5501.31,5501.31,,3191.21,3191.21,3191.21,3624.25
29/8/2015,2779.23,2779.23,2779.23,2779.23,3245.95,3245.95,3245.95,5215.45,5215.45,,2779.23,2779.23,2779.23,3499.87
30/8/2015,2336.04,2336.04,2336.04,2336.04,2407.3,2407.3,2407.3,5118.2,5118.2,,2336.04,2336.04,2336.04,2999.97
31/8/2015,3199.61,3199.61,3199.61,3199.61,3199.61,3199.61,3199.61,6180.52,6180.52,,3199.61,3199.61,3199.61,3494.16
1/9/2015,3150.58,3150.58,3150.58,3150.58,3150.58,3150.58,3150.58,6096.36,6096.36,,3150.58,3150.58,3150.58,3450.11
2/9/2015,2699.7,2699.7,2699.7,2699.7,2705.08,2705.08,2775.67,6587.94,6587.94,,2699.7,2699.7,2699.7,3234.95
3/9/2015,3247.85,3247.85,3247.85,3247.85,3247.85,3247.85,3247.85,6253.82,6253.82,,3247.85,3247.85,3247.85,3576.8
4/9/2015,3402.25,3402.25,3402.25,3402.25,3402.25,3402.25,3402.25,7138.86,7138.86,,3402.25,3402.25,3402.25,3744.49
5/9/2015,3597.23,3597.23,3597.23,3597.23,3597.23,3597.23,3597.23,7673.89,7720.77,,3597.23,3597.23,3597.23,4096.82
6/9/2015,3705.48,3705.48,3705.48,3705.48,3705.48,3705.48,3705.48,7895.29,7895.29,,3705.48,3705.48,3705.48,4249.99
7/9/2015,3960.45,3960.45,3960.45,3960.45,3960.45,3960.45,3960.45,8553.16,8553.16,,3960.45,3960.45,3960.45,4469.63
8/9/2015,4212.69,4212.69,4212.69,4212.69,4212.69,4212.69,4212.69,8475.69,8475.69,,4212.69,4212.69,4212.69,4597.4
9/9/2015,4503.21,4503.21,4503.21,4503.21,4526.14,4526.14,4526.14,6963.59,6963.59,,4503.21,4503.21,3877.09,4622.97
10/9/2015,4757.28,4757.28,4757.28,4757.28,4757.28,4757.28,4757.28,6972.33,6972.33,,4757.28,4757.28,4757.28,4996.56
11/9/2015,4975.76,4975.76,4975.76,4975.76,4975.76,4975.76,4975.76,7187.48,7187.48,,4975.76,4975.76,4975.76,5113.02
12/9/2015,4329.55,4329.55,4329.55,4329.55,4329.55,4329.55,4329.55,5411.68,5411.68,,4329.55,4329.55,4329.55,4499.31
13/9/2015,3298.3,3298.3,3298.3,3298.3,3298.3,3298.3,3298.3,4032.43,4032.43,,3298.3,3298.3,3298.3,3505.03
14/9/2015,3700.32,3700.32,3700.32,3700.32,3700.32,3700.32,3700.32,3997.82,3997.82,,3700.32,3700.32,3700.32,3785.5
15/9/2015,3421.47,3421.47,3421.47,3421.47,3421.47,3421.47,3421.47,3523.7,3523.7,,3421.47,3421.47,3421.47,3430.31
16/9/2015,3612.27,3612.27,3612.27,3612.27,3612.27,3612.27,3612.27,3887.22,3937.5,,3612.27,3612.27,3612.27,3636.12
17/9/2015,3202.63,3202.63,3202.63,3202.63,3372.06,3372.06,3372.06,4374.06,4374.06,,3202.63,3202.63,3202.63,3399.97
18/9/2015,3166.95,3166.95,3166.95,3166.95,3166.95,3166.95,3166.95,4752.08,4752.08,,3166.95,3166.95,3166.95,3255.74
19/9/2015,3180.97,3180.97,3180.97,3180.97,3231.28,3231.28,3231.28,3376.54,3376.54,,3180.97,3180.97,3180.97,3198.2
20/9/2015,2685.1,2685.1,2685.1,2685.1,2685.1,2685.1,2685.1,3083.65,3083.65,,2685.1,2685.1,2685.1,2782.93
21/9/2015,3096.98,3096.98,3096.98,3096.98,3096.98,3096.98,3096.98,3817.21,3817.21,,3096.98,3096.98,3096.98,3156.59
22/9/2015,2907.3,2907.3,2907.3,2907.3,2907.3,2907.3,2907.3,4063.1,4391.85,,2907.3,2907.3,2907.3,3144.1
23/9/2015,2857.4,2857.4,2857.4,2857.4,2857.4,2857.4,2857.4,6152.4,6152.4,,2857.4,2857.4,2857.4,3309.18
24/9/2015,2971.85,2971.85,2971.85,2971.85,2971.85,2971.85,2971.85,7937.92,7937.92,,2971.85,2971.85,2971.85,3506.02
25/9/2015,2766.97,2766.97,2766.97,2766.97,2766.97,2766.97,2766.97,8689.26,8689.26,,2766.97,2766.97,2766.97,3299.55
26/9/2015,2799.96,2799.96,2799.96,2799.96,2799.96,2799.96,2799.96,7942.92,7942.92,,2799.96,2799.96,2799.96,3097
27/9/2015,2617.53,2617.53,2617.53,2617.53,2617.53,2617.53,2617.53,9639.02,9639.02,,2617.53,2617.53,2617.53,2891
28/9/2015,2999.98,2999.98,2999.98,2999.98,2999.98,2999.98,2999.98,7020.97,7020.97,,2999.98,2999.98,2999.98,3184.1
29/9/2015,3289.09,3289.09,3289.09,3289.09,3289.09,3289.09,3289.09,6977.49,6977.49,,3289.09,3289.09,3289.09,3439.38
30/9/2015,3617.56,3617.56,3617.56,3617.56,3617.56,3617.56,3617.56,6543.19,6543.19,,3617.56,3617.56,3617.56,3749.43
1/10/2015,3154.48,3154.48,3154.48,3154.48,3154.48,3154.48,3154.48,4328.64,4328.64,,3154.48,3154.48,3154.48,3192.16
2/10/2015,3001.94,3001.94,3001.94,3001.94,3001.94,3001.94,3001.94,3301.57,3301.57,,3001.94,3001.94,3001.94,3024.11
3/10/2015,3250.32,3250.32,3250.32,3250.32,3250.32,3250.32,3250.32,4515.99,4515.99,,3250.32,3250.32,3250.32,3399.69
4/10/2015,2866.09,2866.09,2866.09,2866.09,2866.09,2866.09,2866.09,4105.24,4105.24,,2866.09,2866.09,2866.09,3027.36
5/10/2015,3069.1,3069.1,3069.1,3069.1,3069.1,3069.1,3069.1,4438.56,4438.56,,3069.1,3069.1,3069.1,3252.3
6/10/2015,2954.6,2954.6,2954.6,2954.6,2954.6,2954.6,2954.6,4103.64,4103.64,,2954.6,2954.6,2954.6,3048.62
7/10/2015,3085.85,3085.85,3085.85,3085.85,3085.85,3085.85,3085.85,4842.51,4842.51,,3085.85,3085.85,3085.85,3247.55
8/10/2015,3116.44,3116.44,3116.44,3116.44,3116.44,3116.44,3116.44,4347.94,4347.94,,3116.44,3116.44,3116.44,3230.23
9/10/2015,2429.77,2429.77,2429.77,2429.77,2429.77,2429.77,2429.77,5072.78,5072.78,,2429.77,2429.77,2429.77,2797.71
10/10/2015,2871.23,2871.23,2871.23,2871.23,2871.23,2871.23,2871.23,5757.52,5757.52,,2871.23,2871.23,2871.23,3041.4
11/10/2015,2874.55,2874.55,2874.55,2874.55,2874.55,2874.55,2874.55,6133.98,6133.98,,2874.55,2874.55,2874.55,3072.11
12/10/2015,3410.99,3410.99,3410.99,3410.99,3410.99,3410.99,3410.99,6064.12,6064.12,,3410.99,3410.99,3410.99,3699.38
13/10/2015,3481.3,3481.3,3481.3,3481.3,3481.3,3481.3,3481.3,4787.74,4787.74,,3481.3,3481.3,3481.3,3597.68
14/10/2015,3265.43,3265.43,3265.43,3265.43,3265.43,3265.43,3265.43,3419.07,3419.07,,3265.43,3265.43,3265.43,3278.73
15/10/2015,3051.96,3051.96,3051.96,3051.96,3051.96,3051.96,3051.96,5254.6,5254.6,,3051.96,3051.96,3051.96,3207.47
16/10/2015,2853.82,2853.82,2853.82,2853.82,2853.82,2853.82,2853.82,5308.59,5308.59,,2853.82,2853.82,2853.82,3021.94
17/10/2015,2914.08,2914.08,2914.08,2914.08,2914.08,2914.08,2914.08,4681.23,4681.23,,2914.08,2914.08,2914.08,2996.49
18/10/2015,2814.19,2814.19,2814.19,2814.19,2814.19,2814.19,2814.19,5114.28,5114.28,,2814.19,2814.19,2814.19,2989.96
19/10/2015,2899.19,2899.19,2899.19,2899.19,2899.19,2899.19,2899.19,5762.73,5762.73,,2899.19,2899.19,2899.19,3024.61
20/10/2015,2995.24,2995.24,2995.24,2995.24,2995.24,2995.24,2995.24,5629.52,5629.52,,2995.24,2995.24,2995.24,2993.68
21/10/2015,2856.25,2856.25,2856.25,2856.25,2856.25,2856.25,2856.25,5024.84,5024.84,,2856.25,2856.25,2856.25,2990.49
22/10/2015,2320.46,2320.46,2320.46,2320.46,2320.46,2320.46,2320.46,4685.94,4685.94,,2320.46,2320.46,2320.46,2617.24
23/10/2015,2673.5,2673.5,2673.5,2673.5,2673.5,2673.5,2673.5,5387.63,5387.63,,2673.5,2673.5,2673.5,2817.39
24/10/2015,2899.93,2899.93,2899.93,2899.93,2899.93,2899.93,2899.93,5425.73,5425.73,,2899.93,2899.93,2899.93,2991.59
25/10/2015,2624.24,2624.24,2624.24,2624.24,2624.24,2624.24,2624.24,5065.07,5065.07,,2624.24,2624.24,2624.24,2775.18
26/10/2015,2781.3,2781.3,2781.3,2781.3,2781.3,2781.3,2781.3,4741.66,4741.66,,2781.3,2781.3,2781.3,2883.82
27/10/2015,2688.74,2688.74,2688.74,2688.74,2688.74,2688.74,2688.74,4522.4,4522.4,,2688.74,2688.74,2688.74,2809.53
28/10/2015,2750.23,2750.23,2750.23,2750.23,2750.23,2750.23,2750.23,5025.03,5025.03,,2750.23,2750.23,2750.23,2877.85
29/10/2015,2619.55,2619.55,2619.55,2619.55,2619.55,2619.55,2619.55,4609.51,4609.51,,2619.55,2619.55,2619.55,2735.55
30/10/2015,2506.39,2506.39,2506.39,2506.39,2506.39,2506.39,2506.39,4840.99,4840.99,,2506.39,2506.39,2506.39,2676.06
31/10/2015,2402.15,2402.15,2402.15,2402.15,2402.15,2402.15,2402.15,5131.23,5131.23,,2402.15,2402.15,2402.15,2511.22
1/11/2015,2302.83,2302.83,2302.83,2302.83,2302.83,2302.83,2302.83,5282.26,5282.26,,2302.83,2302.83,2302.83,2537.53
2/11/2015,2613.49,2613.49,2613.49,2613.49,2613.49,2613.49,2613.49,4459.83,4459.83,,2613.49,2613.49,2613.49,2779.9
3/11/2015,2522,2522,2522,2522,2522,2522,2522,3468.4,3468.4,,2522,2522,2522,2634.4
4/11/2015,2732.32,2732.32,2732.32,2732.32,2732.32,2732.32,2732.32,3055.93,3055.93,,2732.32,2732.32,2732.32,2789.73
5/11/2015,2798.09,2798.09,2798.09,2798.09,2798.09,2798.09,2798.09,2903.37,2903.37,,2798.09,2798.09,2798.09,2840.35
6/11/2015,2661.62,2661.62,2661.62,2661.62,2661.62,2661.62,2661.62,3048.87,3048.87,,2661.62,2661.62,2661.62,2729.66
7/11/2015,2554.49,2554.49,2554.49,2554.49,2554.49,2554.49,2554.49,3806.66,3806.66,,2554.49,2554.49,2554.49,2699.34
8/11/2015,2643.08,2643.08,2643.08,2643.08,2643.08,2643.08,2643.08,3454.57,3454.57,,2643.08,2643.08,2643.08,2732.45
9/11/2015,2998.68,2998.68,2998.68,2998.68,2998.68,2998.68,2998.68,3208.37,3208.37,,2998.68,2998.68,2998.68,3005.88
10/11/2015,2670.03,2670.03,2670.03,2670.03,2670.03,2670.03,2670.03,2670.03,2670.03,,2670.03,2670.03,2670.03,2670.03
11/11/2015,1880.87,1880.87,1880.87,1880.87,1880.87,1880.87,1880.87,3304.83,3304.83,,1880.87,1880.87,1880.87,2001.27
12/11/2015,1644.68,1644.68,1644.68,1644.68,1644.68,1644.68,1644.68,3220.07,3220.07,,1644.68,1644.68,1644.68,1741.78
13/11/2015,2148.07,2148.07,2148.07,2148.07,2148.07,2148.07,2148.07,3244.75,3244.75,,2148.07,2148.07,2148.07,2219.68
14/11/2015,2305.7,2305.7,2305.7,2305.7,2305.7,2305.7,2305.7,3210.06,3210.06,,2305.7,2305.7,2305.7,2374.77
15/11/2015,2243.54,2243.54,2243.54,2243.54,2243.54,2243.54,2243.54,2523.59,2523.59,,2243.54,2243.54,2243.54,2280.96
16/11/2015,2559.84,2559.84,2559.84,2559.84,2559.84,2559.84,2559.84,3576.3,3576.3,,2559.84,2559.84,2559.84,2686.7
17/11/2015,2869.76,2869.76,2869.76,2869.76,2869.76,2869.76,2869.76,4287.46,4287.46,,2869.76,2869.76,2869.76,3019.26
18/11/2015,2730.53,2730.53,2730.53,2730.53,2730.53,2730.53,2730.53,4495.96,4495.96,,2730.53,2730.53,2730.53,2852.23
19/11/2015,2685.69,2685.69,2685.69,2685.69,2685.69,2685.69,2685.69,4692.91,4692.91,,2685.69,2685.69,2685.69,2873.08
20/11/2015,2651.09,2651.09,2651.09,2651.09,2651.09,2651.09,2651.09,4272.37,4272.37,,2651.09,2651.09,2651.09,2819.99
21/11/2015,2578.22,2578.22,2578.22,2578.22,2578.22,2578.22,2578.22,3994.96,3994.96,,2578.22,2578.22,2578.22,2708.36
22/11/2015,2498.74,2498.74,2498.74,2498.74,2498.74,2498.74,2498.74,4021.27,4021.27,,2498.74,2498.74,2498.74,2653.84
23/11/2015,2858.88,2858.88,2858.88,2858.88,2858.88,2858.88,2858.88,4200.54,4200.54,,2858.88,2858.88,2858.88,2950.99
24/11/2015,2809.41,2809.41,2809.41,2809.41,2809.41,2809.41,2809.41,3690.58,3690.58,,2809.41,2809.41,2809.41,2911.94
25/11/2015,2575.76,2575.76,2575.76,2575.76,2575.76,2575.76,2575.76,4317.79,4317.79,,2575.76,2575.76,2575.76,2746.42
26/11/2015,2582.2,2582.2,2582.2,2582.2,2582.2,2582.2,2582.2,5899.69,5899.69,,2582.2,2582.2,2582.2,2942.23
27/11/2015,2698.18,2698.18,2698.18,2698.18,2698.18,2698.18,2698.18,6067.94,6067.94,,2698.18,2698.18,2698.18,2942.53
28/11/2015,2496.8,2496.8,2496.8,2496.8,2696.77,2696.77,2696.77,4271.83,4271.83,,2496.8,2496.8,2496.8,2714.26
29/11/2015,2487.63,2487.63,2487.63,2487.63,2531.3,2531.3,2531.3,3341.13,3341.13,,2487.63,2487.63,2487.63,2557.22
30/11/2015,2431.37,2431.37,2431.37,2431.37,2476.96,2476.96,2476.96,4253.22,4253.22,,2465.87,2465.87,2465.87,2615.97
1/12/2015,2386.06,2386.06,2386.06,2386.06,2386.06,2386.06,2386.06,2632.59,2632.59,,2386.06,2386.06,2386.06,2354.84
2/12/2015,2691.85,2691.85,2691.85,2691.85,2691.85,2691.85,2691.85,2797.19,2797.19,,2691.85,2691.85,2691.85,2699.85
3/12/2015,2596.28,2596.28,2596.28,2596.28,2596.28,2596.28,2596.28,2614.96,5293.99,,2596.28,2596.28,2596.28,2699.77
4/12/2015,2392.42,2392.42,2392.42,2392.42,2392.42,2392.42,2392.42,2670.35,3235.03,,2392.42,2392.42,2392.42,2470.39
5/12/2015,2425.72,2425.72,2425.72,2425.72,2425.72,2425.72,2425.72,2833.19,2833.19,,2425.72,2425.72,2425.72,2518.67
6/12/2015,2135.05,2135.05,2135.05,2135.05,2135.05,2135.05,2135.05,2313.7,2313.7,,2135.05,2135.05,2135.05,2192.56
7/12/2015,2040.35,2040.35,2040.35,2040.35,2040.35,2040.35,2040.35,2345.37,2531.48,,2040.35,2040.35,2040.35,2226.34
8/12/2015,2222.19,2222.19,2222.19,2222.19,2222.19,2222.19,2222.19,2785.57,2785.57,,2222.19,2222.19,2222.19,2406.58
9/12/2015,2275.35,2275.35,2275.35,2275.35,2275.35,2275.35,2275.35,2546.83,2764.74,,2275.35,2275.35,2275.35,2324.4
10/12/2015,2306.34,2306.34,2306.34,2306.34,2306.34,2306.34,2306.34,2613.18,2613.18,,2306.34,2306.34,2306.34,2441.52
11/12/2015,2017.98,2017.98,2017.98,2017.98,2017.98,2017.98,2017.98,2238.16,2238.16,,2017.98,2017.98,2017.98,2134.34
12/12/2015,2380.9,2380.9,2380.9,2380.9,2380.9,2380.9,2380.9,3056.45,3056.45,,2380.9,2380.9,2380.9,2533.47
13/12/2015,2205.21,2205.21,2205.21,2205.21,2205.21,2205.21,2205.21,2295.09,2295.09,,2205.21,2205.21,2205.21,2219.99
14/12/2015,2561.88,2561.88,2561.88,2561.88,2561.88,2561.88,2561.88,2910.72,2910.72,,2561.88,2561.88,2561.88,2635.24
15/12/2015,2651.27,2651.27,2651.27,2651.27,2651.27,2651.27,2651.27,3194.7,3194.7,,2651.27,2651.27,2651.27,2758.62
16/12/2015,2382.1,2382.1,2382.1,2382.1,2382.1,2382.1,2382.1,3263.53,3263.53,,2382.1,2382.1,2382.1,2521.23
17/12/2015,2543.25,2543.25,2543.25,2543.25,2543.25,2543.25,2543.25,4286.85,4286.85,,2543.25,2543.25,2543.25,2823.66
18/12/2015,3033.31,3033.31,3033.31,3033.31,3033.31,3033.31,3033.31,4031.66,4031.66,,3033.31,3033.31,3033.31,3124.47
19/12/2015,2811.98,2811.98,2811.98,2811.98,2811.98,2811.98,2811.98,3562.03,3562.03,,2811.98,2811.98,2811.98,2989.97
20/12/2015,2499.48,2499.48,2499.48,2499.48,2499.48,2499.48,2499.48,3412.75,3412.75,,2499.48,2499.48,2499.48,2627.61
21/12/2015,3902.58,3902.58,3076.22,3076.22,3076.22,3076.22,3076.22,3229.76,3229.76,,3076.22,3076.22,3076.22,3120.55
22/12/2015,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,3329.69,3329.69,,2821.51,2821.51,2821.51,2969.6
23/12/2015,2706.7,2706.7,2706.7,2706.7,2706.7,2706.7,2706.7,3719.76,3719.76,,2706.7,2706.7,2706.7,2978.1
24/12/2015,2612.6,2612.6,2612.6,2612.6,2612.6,2612.6,2612.6,3043.01,3043.01,,2612.6,2612.6,2612.6,2667.39
25/12/2015,2500.76,2500.76,2500.76,2500.76,2500.76,2500.76,2500.76,2919.96,2919.96,,2500.76,2500.76,2500.76,2590.86
26/12/2015,2400.66,2400.66,2400.66,2400.66,2400.66,2400.66,2400.66,3606.12,3606.12,,2400.66,2400.66,2400.66,2610.86
27/12/2015,2116.29,2116.29,2116.29,2116.29,2116.29,2116.29,2116.29,3004.03,3004.03,,2116.29,2116.29,2116.29,2209.99
28/12/2015,2322.31,2322.31,2322.31,2322.31,2322.31,2322.31,2322.31,2964.77,2964.77,,2322.31,2322.31,2322.31,2380.63
29/12/2015,2300.04,2300.04,2300.04,2300.04,2300.04,2300.04,2300.04,2300.04,2300.04,,2300.04,2300.04,2300.04,2300.04
30/12/2015,2300.23,2300.23,2300.23,2300.23,2300.23,2300.23,2300.23,2912.73,2912.73,,2300.23,2300.23,2300.23,2301.84
31/12/2015,2385.66,2385.66,2385.66,2385.66,2385.66,2385.66,2385.66,3115.72,3115.72,,2385.66,2385.66,2385.66,2469.32
1/1/2016,2352.09,2352.09,2352.09,2352.09,2352.09,2352.09,2352.09,2729.86,2729.86,,2352.09,2352.09,2352.09,2400.26
2/1/2016,2542,2542,2542,2542,2542,2542,2542,2670.36,2670.36,,2542,2542,2542,2555.44
3/1/2016,2154.86,2154.86,2154.86,2154.86,2154.86,2154.86,2154.86,3123.68,3123.68,,2154.86,2154.86,2154.86,2278.64
4/1/2016,2309.55,2309.55,2309.55,2309.55,2309.55,2309.55,2309.55,3460.43,3460.43,,2309.55,2309.55,2309.55,2643.62
5/1/2016,2263.4,2263.4,2263.4,2263.4,2511.79,2511.79,2511.79,3372.58,3372.58,,2263.4,2263.4,2263.4,2638.97
6/1/2016,2288.74,2288.74,2288.74,2288.74,2288.74,2288.74,2288.74,3479.36,3479.36,,2288.74,2288.74,2288.74,2559.06
7/1/2016,2512.32,2512.32,2512.32,2512.32,2512.32,2512.32,2512.32,3897.98,3897.98,,2512.32,2512.32,2512.32,2789.3
8/1/2016,2682.87,2682.87,2682.87,2682.87,2682.87,2682.87,2682.87,3686.75,3686.75,,2682.87,2682.87,2682.87,2895.7
9/1/2016,2696.81,2696.81,2696.81,2696.81,2696.81,2696.81,2696.81,3526.25,3526.25,,2696.81,2696.81,2696.81,2900
10/1/2016,2458.45,2458.45,2458.45,2458.45,2458.45,2458.45,2458.45,3043.97,3043.97,,2458.45,2458.45,2458.45,2580.71
11/1/2016,2699.93,2699.93,2699.93,2699.93,2699.93,2699.93,2699.93,3439.49,3439.49,,2699.93,2699.93,2699.93,2898.84
12/1/2016,2427.67,2427.67,2427.67,2427.67,2427.67,2427.67,2427.67,3520.18,3520.18,,2427.67,2427.67,2427.67,2678.54
13/1/2016,2168.27,2168.27,2168.27,2168.27,2168.27,2168.27,2168.27,3472.21,3472.21,,2168.27,2168.27,2168.27,2585.53
14/1/2016,2566.55,2566.55,2566.55,2566.55,2566.55,2566.55,2566.55,2566.55,2566.55,,2566.55,2566.55,2566.55,2566.55
15/1/2016,2430.71,2430.71,2430.71,2430.71,2727.57,2727.57,2727.57,2680.83,2680.83,,2430.71,2430.71,2430.71,2520.91
16/1/2016,1687.18,1687.18,1687.18,1687.18,4175.65,4175.65,4175.65,1941.69,1941.69,,1687.18,1687.18,1687.18,2163.82
17/1/2016,1854.34,1854.34,1854.34,1854.34,3832.61,3832.61,3832.61,2220.16,2220.16,,1854.34,1854.34,1854.34,2339.06
